compactness_mean,compactness_variance,temporal_drift_mean,num_frames,sequence_id,identity_id,model
0.6715216,0.0078214705,0.23967418491840362,1051,dancetrack0045,id_0009,dinov2
0.70936686,0.012277022,0.1955832707246674,1202,dancetrack0045,id_0010,dinov2
0.67561823,0.00845155,0.22750587748284912,1137,dancetrack0045,id_0011,dinov2
0.6954219,0.009956322,0.2198320432748497,1155,dancetrack0045,id_0012,dinov2
0.719239,0.009609747,0.21247304272043666,1197,dancetrack0045,id_0013,dinov2
0.77181834,0.007867328,0.1280449687839546,1203,dancetrack0049,id_0000,dinov2
0.7740555,0.008606298,0.12483264503375517,1199,dancetrack0049,id_0001,dinov2
0.7720985,0.011900969,0.1300650652649996,1202,dancetrack0049,id_0002,dinov2
0.77810013,0.00852703,0.129358100477469,1197,dancetrack0049,id_0003,dinov2
0.78230214,0.008522591,0.13326732120111126,1173,dancetrack0049,id_0004,dinov2
0.7469794,0.007234875,0.14982358694785514,1178,dancetrack0049,id_0005,dinov2
0.76473147,0.0061478475,0.13767048604083512,1167,dancetrack0049,id_0006,dinov2
0.73814404,0.007367897,0.1627525168324485,1183,dancetrack0049,id_0007,dinov2
0.76137656,0.007302553,0.12097393990356395,1203,dancetrack0051,id_0000,dinov2
0.75219625,0.009548797,0.12781311229441605,1203,dancetrack0051,id_0001,dinov2
0.7558994,0.0067592612,0.11910170525138722,1202,dancetrack0051,id_0002,dinov2
0.7505935,0.0069486834,0.13424156058251163,1203,dancetrack0051,id_0003,dinov2
0.76494706,0.008374963,0.1250122753088169,1203,dancetrack0051,id_0004,dinov2
0.74525946,0.005395013,0.13862845815114072,1185,dancetrack0051,id_0005,dinov2
0.77004904,0.0071207206,0.12006880861153817,1203,dancetrack0051,id_0006,dinov2
0.782011,0.008187876,0.10565002686568782,1203,dancetrack0051,id_0007,dinov2
0.7913767,0.0048049553,0.09657866434626491,1203,dancetrack0051,id_0008,dinov2
